Analysis,Bam File,Sample,Method,Depth,SARS-CoV-2_1,SARS-CoV-2_2,SARS-CoV-2_3,SARS-CoV-2_4,SARS-CoV-2_5,SARS-CoV-2_6,SARS-CoV-2_7,SARS-CoV-2_8,SARS-CoV-2_9,SARS-CoV-2_10,SARS-CoV-2_11,SARS-CoV-2_12,SARS-CoV-2_13,SARS-CoV-2_14,SARS-CoV-2_15,SARS-CoV-2_16,SARS-CoV-2_17,SARS-CoV-2_18,SARS-CoV-2_19,SARS-CoV-2_20,SARS-CoV-2_21,SARS-CoV-2_22,SARS-CoV-2_23,SARS-CoV-2_24,SARS-CoV-2_25,SARS-CoV-2_26,SARS-CoV-2_27,SARS-CoV-2_28,SARS-CoV-2_29,SARS-CoV-2_30,SARS-CoV-2_31,SARS-CoV-2_32,SARS-CoV-2_33,SARS-CoV-2_34,SARS-CoV-2_35,SARS-CoV-2_36,SARS-CoV-2_37,SARS-CoV-2_38,SARS-CoV-2_39,SARS-CoV-2_40,SARS-CoV-2_41,SARS-CoV-2_42,SARS-CoV-2_43,SARS-CoV-2_44,SARS-CoV-2_45,SARS-CoV-2_46,SARS-CoV-2_47,SARS-CoV-2_48,SARS-CoV-2_49,SARS-CoV-2_50,SARS-CoV-2_51,SARS-CoV-2_52,SARS-CoV-2_53,SARS-CoV-2_54,SARS-CoV-2_55,SARS-CoV-2_56,SARS-CoV-2_57,SARS-CoV-2_58,SARS-CoV-2_59,SARS-CoV-2_60,SARS-CoV-2_61,SARS-CoV-2_62,SARS-CoV-2_63,SARS-CoV-2_64,SARS-CoV-2_65,SARS-CoV-2_66,SARS-CoV-2_67,SARS-CoV-2_68,SARS-CoV-2_69,SARS-CoV-2_70,SARS-CoV-2_71,SARS-CoV-2_72,SARS-CoV-2_73,SARS-CoV-2_74,SARS-CoV-2_75,SARS-CoV-2_76,SARS-CoV-2_77,SARS-CoV-2_78,SARS-CoV-2_79,SARS-CoV-2_80,SARS-CoV-2_81,SARS-CoV-2_82,SARS-CoV-2_83,SARS-CoV-2_84,SARS-CoV-2_85,SARS-CoV-2_86,SARS-CoV-2_87,SARS-CoV-2_88,SARS-CoV-2_89,SARS-CoV-2_90,SARS-CoV-2_91,SARS-CoV-2_92,SARS-CoV-2_93,SARS-CoV-2_94,SARS-CoV-2_95,SARS-CoV-2_96
FPCOV-1,UT-UPHL-250418751790_bbnorm_10000_trimmed.sorted,UT-UPHL-250418751790,bbnorm,10000,100,28.82,100,87.5,18.58,100,100,100,99.11,100,43.64,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,30.06,100,92.68,100,100,100,100,100,94.35,100,100,100,100,100,100,100,97.13,100,97.21,100,99.72,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,0,100,100,92.38,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,85.51,100,100,100,100,82.02,100,96.73,97.28,96.19,100,97.55,100,100,100,95.71,100,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_1000_trimmed.sorted,UT-UPHL-250418751790,bbnorm,1000,100,28.82,100,87.5,18.58,100,100,100,99.11,100,43.64,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,30.06,100,92.68,100,100,100,100,100,94.35,100,100,100,100,100,100,100,97.13,100,97.21,100,99.72,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,0,100,100,92.38,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,85.51,100,100,100,100,82.02,100,96.73,97.28,96.19,100,97.55,100,100,100,95.71,100,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_100_trimmed.sorted,UT-UPHL-250418751790,bbnorm,100,100,28.53,98.31,39.24,18.58,100,99.15,100,99.11,98.01,43.64,100,100,100,100,100,97.9,99.13,100,100,100,98.82,100,100,30.06,100,92.68,100,100,100,91.38,99.71,94.35,100,100,100,100,95.55,100,100,97.13,100,97.21,99.43,99.72,100,100,100,100,100,100,96.19,100,99.16,100,100,100,100,100,100,100,100,100,5.88,100,100,92.38,100,98.83,100,100,100,100,99.42,100,51.43,100,98.31,65.22,100,100,100,100,82.02,100,96.73,96.19,95.91,99.44,95.65,100,100,100,94.37,100,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_10_trimmed.sorted,UT-UPHL-250418751790,bbnorm,10,100,0,92.13,39.24,17.4,94.25,99.43,100,99.11,89.77,43.64,96.49,100,99.14,92.29,100,88.92,87.25,100,100,100,93.22,100,100,0,74.85,82.82,96.22,100,89.24,91.38,87.79,94.35,90.03,100,91.64,97.89,95.55,100,100,87.11,100,97.21,90.88,94.32,100,100,97.94,99.12,87.39,92.63,87.47,93.2,96.35,100,96.25,100,92.08,92.86,95.71,87.85,100,85.31,0,100,97.35,92.38,92.35,97.38,100,90.09,87.77,97.09,97.09,95.03,46.86,92.59,94.65,65.22,100,86.09,90.88,100,72.48,93.86,95.1,87.74,90.46,96.35,88.32,95.4,100,95.21,87.13,94.35,0
FPCOV-1,UT-UPHL-250418751790_bbnorm_200_trimmed.sorted,UT-UPHL-250418751790,bbnorm,200,100,28.53,100,39.24,18.58,100,100,100,99.11,98.01,43.64,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,30.06,100,92.68,100,100,100,91.38,100,94.35,100,100,100,100,100,100,100,97.13,100,97.21,100,99.72,100,100,100,100,100,100,95.91,100,100,100,100,100,100,100,100,100,100,100,0,100,100,92.38,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,65.22,100,100,100,100,65.4,100,95.91,97.28,96.19,99.44,97.55,100,100,100,95.71,99.72,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_300_trimmed.sorted,UT-UPHL-250418751790,bbnorm,300,100,28.82,100,87.5,18.58,100,100,100,99.11,98.01,43.64,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,30.06,100,92.68,100,100,100,91.38,100,94.35,100,100,100,100,100,100,100,97.13,100,97.21,100,99.72,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,0,100,100,92.38,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,65.22,100,100,100,100,82.02,100,96.73,96.46,96.19,100,97.55,100,100,100,95.71,100,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_30_trimmed.sorted,UT-UPHL-250418751790,bbnorm,30,100,15.59,96.35,39.24,18.58,100,100,100,99.11,98.01,43.64,100,100,98.28,94,100,97.9,100,100,100,100,98.82,100,100,30.06,96.15,92.68,98.84,100,98.26,91.38,94.19,94.35,100,100,100,100,95.55,100,100,97.13,100,97.21,94.59,94.03,100,100,100,100,95.13,100,95.91,100,94.66,100,97.12,100,94.72,96.86,95.71,95.76,100,100,0,100,100,92.38,97.17,98.83,100,100,100,97.09,99.42,100,50,100,99.72,65.22,100,100,100,100,65.4,99.42,94.28,97.28,95.91,96.35,95.65,100,100,97.18,90.08,98.87,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_400_trimmed.sorted,UT-UPHL-250418751790,bbnorm,400,100,28.82,100,87.5,18.58,100,100,100,99.11,98.01,43.64,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,30.06,100,92.68,100,100,100,100,100,94.35,100,100,100,100,100,100,100,97.13,100,97.21,100,99.72,100,100,100,100,100,100,97.55,100,100,100,100,100,100,100,100,100,100,100,0,100,100,92.38,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,85.51,100,100,100,100,82.02,100,96.73,97.28,96.19,100,97.55,100,100,100,95.71,100,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_5000_trimmed.sorted,UT-UPHL-250418751790,bbnorm,5000,100,28.82,100,87.5,18.58,100,100,100,99.11,100,43.64,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,30.06,100,92.68,100,100,100,100,100,94.35,100,100,100,100,100,100,100,97.13,100,97.21,100,99.72,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,0,100,100,92.38,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,85.51,100,100,100,100,82.02,100,96.73,97.28,96.19,100,97.55,100,100,100,95.71,100,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_500_trimmed.sorted,UT-UPHL-250418751790,bbnorm,500,100,28.82,100,87.5,18.58,100,100,100,99.11,100,43.64,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,30.06,100,92.68,100,100,100,100,100,94.35,100,100,100,100,100,100,100,97.13,100,97.21,100,99.72,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,0,100,100,92.38,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,85.51,100,100,100,100,82.02,100,96.73,97.28,96.19,100,97.55,100,100,100,95.71,100,14.73
FPCOV-1,UT-UPHL-250418751790_bbnorm_50_trimmed.sorted,UT-UPHL-250418751790,bbnorm,50,100,28.53,96.63,39.24,18.58,98.28,99.72,100,99.11,96.31,43.64,100,100,100,96.57,100,97.9,100,100,100,100,98.82,100,100,30.06,100,92.68,100,100,97.09,91.38,95.64,94.35,100,100,100,100,95.55,100,100,97.13,100,97.21,100,99.72,100,100,97.35,100,98.57,100,95.91,100,99.16,100,100,100,100,98.57,100,97.74,100,100,0,100,100,92.38,99.72,98.83,100,100,100,97.09,99.42,100,51.43,100,98.31,65.22,99.71,100,100,100,65.4,100,95.91,96.46,94.82,99.44,97.55,100,100,98.31,94.37,100,14.73
FPCOV-1,UT-UPHL-250418751790_raw_all_trimmed.sorted,UT-UPHL-250418751790,raw,all,100,57.35,100,87.5,62.54,100,100,100,99.11,100,100,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,82.14,100,92.68,100,100,100,100,100,94.35,100,100,100,100,100,100,100,97.13,100,100,100,99.72,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,65.59,100,100,100,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,85.51,100,100,100,100,100,100,96.73,100,100,100,100,100,100,100,95.71,100,100
FPCOV-1,UT-UPHL-250418751790_seqkit_10000_trimmed.sorted,UT-UPHL-250418751790,seqkit,10000,100,57.35,100,87.5,62.54,100,100,100,99.11,100,100,100,100,100,100,100,97.9,100,100,100,100,98.82,100,100,82.14,100,92.68,100,100,100,100,100,94.35,100,100,100,100,100,100,100,97.13,100,100,100,99.72,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,65.59,100,100,100,100,98.83,100,100,100,100,99.42,100,51.43,100,99.72,85.51,100,100,100,100,100,100,96.73,100,100,100,100,100,100,100,95.71,100,100
FPCOV-1,UT-UPHL-250418751790_seqkit_1000_trimmed.sorted,UT-UPHL-250418751790,seqkit,1000,100,27.35,100,30.81,17.99,99.71,100,100,82.74,95.45,43.64,100,100,100,99.71,100,64.67,100,94.61,100,100,71.68,100,0,0,100,83.1,94.19,100,89.24,56.32,87.79,37.8,100,100,100,100,93.18,100,100,89.11,100,66.2,100,89.77,100,100,97.94,95.29,100,100,97.82,89.05,100,100,100,100,100,95.71,100,99.72,100,100,35.88,100,92.94,77.71,100,93.88,88.71,100,100,44.48,90.12,100,48.86,100,99.72,81.16,100,100,84.71,100,58.58,100,95.91,92.92,93.73,96.35,97.55,88.22,98.84,100,91.42,100,14.73
FPCOV-1,UT-UPHL-250418751790_seqkit_100_trimmed.sorted,UT-UPHL-250418751790,seqkit,100,99.71,0,90.73,0,0,90.8,84.14,97.71,0,43.18,0,87.43,100,98.85,80.29,100,22.16,98.26,32.04,100,100,0,100,0,0,85.8,0,43.02,86.09,41.28,0,79.07,0,100,100,42.09,82.23,0,40.4,100,32.66,94.22,0,90.6,30.4,100,0,80.24,81.18,95.7,0,97.28,36.69,99.16,52.96,98.85,98.86,64.52,80.29,100,77.68,83.15,100,0,65.72,0,0,87.25,36.44,39.18,100,85.02,0,0,73.98,44,97.84,83.66,19.13,89.31,92.46,0,100,0,69.01,80.11,87.47,91.55,90.73,85.05,73.56,0,100,75.6,100,0
FPCOV-1,UT-UPHL-250418751790_seqkit_10_trimmed.sorted,UT-UPHL-250418751790,seqkit,10,0,0,62.36,0,0,48.56,0,74.86,0,0,0,0,0,0,0,100,22.16,43.19,0,100,100,0,88.37,0,0,0,0,0,41.74,0,0,41.86,0,89.74,71.98,39.1,0,0,0,96.76,0,43.64,0,44.16,0,46.32,0,0,0,81.09,0,73.57,22.19,0,28.11,69.74,95.73,0,0,100,19.21,0,94.69,0,0,0,0,57.79,0,0,96.79,0,0,0,0,0,43.21,0,0,19.08,0,0,100,0,0,24.52,42.78,0,41.57,0,0,0,94.37,36.19,87.57,0
FPCOV-1,UT-UPHL-250418751790_seqkit_200_trimmed.sorted,UT-UPHL-250418751790,seqkit,200,100,15.59,93.54,0,0,90.8,93.48,100,0,43.18,0,87.43,100,99.71,80.29,100,22.16,98.26,32.04,100,100,0,100,0,0,89.05,37.75,43.02,92.75,74.13,20.98,79.07,0,100,100,89.25,82.23,0,70.2,100,32.66,94.22,27.93,90.6,64.49,100,100,90.56,84.71,95.7,0,97.28,36.69,99.16,94.97,98.85,98.86,85.04,94,100,77.68,83.99,100,0,76.2,0,18.48,97.45,36.44,39.18,100,88.69,0,0,85.38,44,97.84,92.39,19.13,89.31,93.33,0,100,58.58,87.72,92.37,87.47,91.55,90.73,85.05,73.56,0,100,75.6,100,11.05
FPCOV-1,UT-UPHL-250418751790_seqkit_300_trimmed.sorted,UT-UPHL-250418751790,seqkit,300,100,15.59,97.19,0,0,90.8,93.48,100,0,43.18,0,92.11,100,99.71,80.29,100,22.16,100,49.4,100,100,0,100,0,0,99.7,80.28,43.02,92.75,81.4,20.98,79.07,0,100,100,89.25,94.28,0,87.39,100,32.66,95.95,27.93,93.73,64.49,100,100,90.56,84.71,95.7,44.25,97.28,36.69,100,100,100,100,85.04,95.71,100,91.24,92.98,100,0,77.62,0,18.48,97.45,55.98,60.19,100,88.69,0,0,85.38,44,97.84,92.39,39.42,96.53,93.33,0,100,58.58,92.11,92.37,87.47,93.73,90.73,85.05,73.56,0,100,79.36,100,11.05
FPCOV-1,UT-UPHL-250418751790_seqkit_30_trimmed.sorted,UT-UPHL-250418751790,seqkit,30,87.35,0,88.48,0,0,48.56,42.78,93.43,0,42.61,0,0,46.89,95.11,0,100,22.16,91.3,29.64,100,100,0,100,0,0,39.64,0,0,45.22,0,0,41.86,0,94.13,100,39.1,0,0,0,97.94,32.66,88.73,0,90.6,0,100,0,28.91,0,85.39,0,86.38,22.19,95.22,28.11,93.66,95.73,21.11,37.14,100,76.84,71.35,100,0,0,0,0,87.25,0,0,100,42.51,0,0,38.89,38.29,89.81,36.34,19.13,58.96,50.14,0,100,0,28.07,59.4,83.65,31.06,88.48,17.93,49.43,0,100,55.5,96.61,0
FPCOV-1,UT-UPHL-250418751790_seqkit_400_trimmed.sorted,UT-UPHL-250418751790,seqkit,400,100,15.59,100,0,0,92.53,99.43,100,0,43.18,0,92.11,100,100,84.29,100,22.16,100,85.63,100,100,0,100,0,0,100,80.28,68.31,92.75,81.4,40.52,79.07,0,100,100,89.25,94.28,0,91.98,100,32.66,99.71,27.93,95.73,78.12,100,100,90.56,84.71,100,100,97.28,36.69,100,100,100,100,94.72,95.71,100,91.24,98.6,100,35.88,81.87,69.71,18.48,100,62.1,67.08,100,93.27,0,0,92.69,47.14,100,92.39,39.42,100,95.36,43.53,100,58.58,92.11,92.37,87.47,93.73,90.73,95.11,84.77,45.95,100,87.13,100,12.18
FPCOV-1,UT-UPHL-250418751790_seqkit_5000_trimmed.sorted,UT-UPHL-250418751790,seqkit,5000,100,57.35,100,87.5,41,100,100,100,99.11,100,100,100,100,100,100,100,95.81,100,100,100,100,97.64,100,100,82.14,100,83.66,100,100,100,69.25,99.71,77.68,100,100,100,100,100,100,100,97.13,100,100,100,99.72,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,36.47,100,100,91.79,100,98.83,100,100,100,100,97.09,100,51.43,100,99.72,85.51,100,100,100,100,100,100,96.73,100,100,100,100,100,100,100,95.71,100,100
FPCOV-1,UT-UPHL-250418751790_seqkit_500_trimmed.sorted,UT-UPHL-250418751790,seqkit,500,100,15.59,100,0,0,93.39,99.72,100,37.8,89.77,0,92.11,100,100,95.71,100,64.67,100,94.61,100,100,30.38,100,0,0,100,80.28,68.31,92.75,81.69,56.32,83.14,0,100,100,96.72,98.8,0,100,100,32.66,99.71,27.93,96.87,88.07,100,100,90.56,93.53,100,100,97.55,60.95,100,100,100,100,100,95.71,100,93.5,100,100,35.88,81.87,85.29,35.19,100,67.35,67.08,100,93.27,43.9,0,92.69,47.14,100,92.96,81.16,100,97.39,43.53,100,58.58,99.42,94.82,90.46,93.73,92.13,95.11,85.92,91.04,100,87.13,100,12.18
FPCOV-1,UT-UPHL-250418751790_seqkit_50_trimmed.sorted,UT-UPHL-250418751790,seqkit,50,87.35,0,90.73,0,0,85.63,84.14,96,0,42.61,0,35.67,46.89,95.11,0,100,22.16,91.3,32.04,100,100,0,100,0,0,39.64,0,43.02,86.09,0,0,41.86,0,94.13,100,39.1,32.83,0,21.2,97.94,32.66,88.73,0,90.6,30.4,100,0,60.77,43.53,92.55,0,97.28,22.19,99.16,35.5,97.98,98.86,64.52,37.14,100,77.68,78.93,100,0,0,0,0,87.25,0,0,100,85.02,0,0,38.89,40.86,97.53,78.87,19.13,76.88,50.14,0,100,0,28.07,79.56,83.65,71.66,88.48,58.7,49.43,0,100,75.6,96.61,0
FPCOV-1,UT-UPHL-250418795673_bbnorm_10000_trimmed.sorted,UT-UPHL-250418795673,bbnorm,10000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.82,97.82,100,97.83,100,100,100,100,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_1000_trimmed.sorted,UT-UPHL-250418795673,bbnorm,1000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.72,100,100,100,100,100,100,100,100,97.55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.28,97.82,100,97.83,100,100,100,100,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_100_trimmed.sorted,UT-UPHL-250418795673,bbnorm,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.77,95.73,100,100,100,100,100,100,100,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.72,100,100,100,100,100,98.09,100,95.1,97,93.46,99.16,94.02,100,100,100,95.71,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_10_trimmed.sorted,UT-UPHL-250418795673,bbnorm,10,94.12,96.47,94.1,96.51,99.71,90.52,89.8,90.86,83.04,96.31,96.53,94.44,100,100,97.71,92.77,97.9,91.59,88.62,98.8,96.91,100,94.48,90.53,97.02,100,100,100,97.97,100,100,98.84,88.99,82.4,100,100,100,100,96.28,94.4,99.14,95.66,82.4,92.02,89.49,100,93.77,96.76,100,91.98,88.5,78.47,100,96.35,95.56,87.03,87.18,91.5,96.57,98,100,88.76,100,97.35,89.24,95.29,95.6,81.02,100,100,88.05,100,86.34,100,75.73,91.43,97.84,95.49,90.14,100,100,100,89.44,49.05,100,83.92,87.47,90.19,93.54,83.15,97.13,100,86.76,87.94,94.63,99.72
FPCOV-1,UT-UPHL-250418795673_bbnorm_200_trimmed.sorted,UT-UPHL-250418795673,bbnorm,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.77,100,100,100,100,100,100,100,100,95.91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97,100,95.91,95.64,96.46,100,95.92,100,100,100,92.76,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_300_trimmed.sorted,UT-UPHL-250418795673,bbnorm,300,100,100,100,100,100,100,100,100,100,99.72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.44,100,100,100,100,100,100,100,100,97.55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.72,100,100,100,100,100,100,100,96.73,96.46,96.46,100,95.65,100,100,100,97.32,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_30_trimmed.sorted,UT-UPHL-250418795673,bbnorm,30,100,100,97.75,100,98.82,97.13,100,100,100,96.31,97.98,100,100,100,100,100,89.52,95.65,100,100,100,100,100,100,91.37,100,95.21,100,100,96.8,99.14,100,100,100,100,100,100,100,98.57,100,95.42,100,97.49,95.16,97.73,100,98.22,100,95.88,92.55,100,95.91,100,99.16,100,97.69,98.86,100,100,93.14,99.15,99.44,100,100,94.62,97.65,100,100,100,100,97.96,96.94,100,100,99.12,94,100,97.75,100,100,98.84,100,97.07,98.09,100,89.65,92.64,89.92,94.66,86.41,97.13,100,97.75,94.37,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_400_trimmed.sorted,UT-UPHL-250418795673,bbnorm,400,100,100,100,100,100,100,100,100,100,99.72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.44,100,100,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.91,97,97.55,100,95.65,100,100,100,100,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_5000_trimmed.sorted,UT-UPHL-250418795673,bbnorm,5000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.82,97.82,100,97.83,100,100,100,100,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_500_trimmed.sorted,UT-UPHL-250418795673,bbnorm,500,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.44,100,100,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.72,100,100,100,100,100,100,100,96.73,97.82,96.46,100,97.83,100,100,100,100,100,100
FPCOV-1,UT-UPHL-250418795673_bbnorm_50_trimmed.sorted,UT-UPHL-250418795673,bbnorm,50,100,100,94.94,100,100,97.13,100,100,100,100,100,100,100,100,97.43,100,100,100,100,100,100,100,100,100,100,100,100,95.93,100,100,99.43,94.77,100,100,100,100,100,100,100,100,99.71,100,97.49,100,99.72,100,100,100,100,96.28,100,95.91,100,99.16,100,100,100,100,98,97.43,99.72,98.88,100,100,98.87,100,100,97.17,100,100,100,100,100,100,100,98.86,100,99.72,100,100,100,100,100,97,100,91.55,97,88.28,100,90.76,100,100,97.18,94.37,98.59,99.72
FPCOV-1,UT-UPHL-250418795673_raw_all_trimmed.sorted,UT-UPHL-250418795673,raw,all,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.82,97.82,100,97.83,100,100,100,100,100,100
FPCOV-1,UT-UPHL-250418795673_seqkit_10000_trimmed.sorted,UT-UPHL-250418795673,seqkit,10000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.82,97.82,100,97.83,100,100,100,100,100,100
FPCOV-1,UT-UPHL-250418795673_seqkit_1000_trimmed.sorted,UT-UPHL-250418795673,seqkit,1000,100,100,100,100,100,100,100,100,100,99.72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.29,100,99.72,100,100,100,100,100,97.55,100,97,97.28,96.19,100,95.65,100,100,100,100,100,100
FPCOV-1,UT-UPHL-250418795673_seqkit_100_trimmed.sorted,UT-UPHL-250418795673,seqkit,100,100,98.53,100,99.42,98.53,99.71,94.62,95.71,100,91.19,100,100,100,100,98.29,100,100,97.39,100,100,100,100,100,98.22,100,100,95.21,100,100,100,100,98.26,76.79,100,100,100,100,100,100,100,98.28,100,98.88,92.02,100,100,100,100,100,100,96.17,95.1,100,100,100,100,100,100,96.57,100,100,99.44,100,100,100,100,100,99.43,98.25,100,100,100,100,100,100,96.57,100,97.75,79.42,97.69,98.84,93.53,100,92.64,100,97,96.46,93.46,98.03,90.22,98.56,100,98.03,90.08,99.15,97.73
FPCOV-1,UT-UPHL-250418795673_seqkit_10_trimmed.sorted,UT-UPHL-250418795673,seqkit,10,82.35,0,78.65,43.9,0,88.22,78.47,81.43,91.37,0,98.27,47.66,87.27,94.25,91.43,87.65,51.8,84.64,92.51,97.9,100,98.82,85.17,0,79.17,92.31,85.07,99.71,39.13,86.92,92.53,90.99,38.99,88.27,90.27,42.99,100,37.09,92.84,87.61,79.66,97.98,46.93,86.89,83.81,93.25,45.1,83.48,52.94,85.67,47.79,81.47,42.9,97.19,97.63,89.05,96.58,94.13,91.71,95.14,95.76,92.7,100,40,86.12,0,91.2,94.9,43.15,89.03,100,77.68,86.92,86.05,38.01,0,87.96,64.79,40.29,91.91,93.62,44.41,94.43,41.14,75.44,86.38,89.92,69.21,87.64,84.51,95.69,46.82,40.85,81.5,90.11,49.01
FPCOV-1,UT-UPHL-250418795673_seqkit_200_trimmed.sorted,UT-UPHL-250418795673,seqkit,200,100,98.82,100,100,100,99.71,96.03,95.71,100,98.86,100,100,100,100,98.29,100,100,98.26,100,100,100,100,100,98.52,100,100,100,100,100,100,100,99.42,88.69,100,100,100,100,100,100,100,98.28,100,98.88,96.87,100,100,100,100,100,100,100,95.1,100,100,100,100,100,100,96.57,100,100,100,100,100,100,100,100,99.43,98.25,100,100,100,100,100,100,96.57,100,97.75,80.87,100,100,96.18,100,92.64,100,97,96.46,93.46,98.03,90.22,100,100,98.87,92.76,100,100
